GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,city,pop,perc_rent,perc_occ,housing_price,rent,rent_1br,under_10_p,over_65_p,median_age,white_p,black_p,native_amr_p,asian_p,hispanic_p,pov_p,no_hs_p,no_college_p,bach_degree_p,graduate_degree_p,med_hou_inc,km,pop_dens,res_tree,res_grass,street_tree,park_tree,park_grass,other_tree,other_grass,Shape_Area,land_area,res_treey,res_grassy,street_treey,park_treey,park_grassy,other_treey,other_grassy,total_treey,total_grassy,totally,median_year_built
24510130600,872125,3815,39.3264635,-76.6304217,Baltimore,3670,0.433401639,0.566598361,239300,1694,1239,0.072752044,0.089100817,33.8,0.897547684,0.043051771,0,0.029155313,0.018256131,0.056253413,0.037048866,0.081124241,0.411689556,0.354519323,91635,0.872125,4208.112369,49169.26007,29632.50778,77015.99146,96446.7352,27630.81692,65577.20117,9728.622938,876206.0506,872125,0.056378684,0.033977363,0.088308432,0.110588201,0.031682175,0.075192434,0.011155079,0.330467752,0.076814617,0.407282368,1939
24510130700,1063583,0,39.3367186,-76.6317033,Baltimore,4575,0.552190951,0.447809049,288400,1139,1051,0.084153005,0.26557377,38.8,0.836065574,0.091803279,0,0.038251366,0.040218579,0.104820876,0.067300475,0.186139605,0.198148611,0.436577433,72648,1.063583,4301.497861,181209.9251,59563.55435,83883.94248,77049.50887,21006.06198,26186.45041,26976.8377,1063896.064,1063583,0.170376854,0.056002733,0.078869202,0.072443344,0.01975028,0.024620975,0.025364111,0.346310374,0.101117124,0.447427498,1939
24510130803,693566,0,39.3402502,-76.6433643,Baltimore,2263,0.43323217,0.56676783,211200,1166,1133,0.083517455,0.142730888,37.2,0.708793637,0.101193106,0.001723148,0.116659302,0.07512152,0.103953798,0.104226983,0.228720324,0.258251303,0.20208454,62188,0.693566,3262.847371,88057.24969,50873.19163,88467.25335,0,0,21634.31854,12399.88252,693768.6126,693566,0.126963043,0.073350181,0.127554196,0,0,0.031192876,0.017878446,0.285710115,0.091228627,0.376938742,1954
24510130804,737978,0,39.3312836,-76.6384027,Baltimore,1741,0.420260782,0.579739218,236600,1361,940,0.043653073,0.105112005,34.7,0.865020103,0.094198736,0,0.025847214,0.026995979,0.112004595,0.132867133,0.161538462,0.292307692,0.194405594,62054,0.737978,2359.148918,64550.63307,30412.76189,45236.03106,31153.2628,39012.70556,59610.32283,17941.94718,738199.7197,737978,0.08746959,0.041210933,0.061297262,0.042214352,0.052864321,0.080775203,0.024312306,0.271756407,0.11838756,0.390143967,1939
24510130805,1632325,6396,39.3521339,-76.6522287,Baltimore,1147,0.543010753,0.456989247,179800,833,692,0.053182214,0.334786399,52.7,0.100261552,0.730601569,0,0.046207498,0.011333915,0.138622493,0.075789474,0.28,0.105263158,0.207368421,53750,1.632325,702.6786945,118967.3164,22036.52745,76712.77583,859494.7232,60093.5971,115839.2847,25019.57688,1639186.13,1632325,0.072882126,0.013500086,0.046996018,0.526546321,0.036814726,0.070965822,0.015327571,0.717390287,0.065642382,0.783032669,1979
24510130806,1406474,707,39.3346113,-76.6503321,Baltimore,1588,0.373970346,0.626029654,212000,1602,1288,0.052267003,0.205919395,45.4,0.811083123,0.119017632,0.001699029,0.014483627,0.024559194,0.133903134,0.123893805,0.192477876,0.282448378,0.280973451,95142,1.406474,1129.064597,86632.37005,26630.75096,74074.25418,175471.4328,19842.30635,406021.3229,105179.969,1407593.472,1406474,0.061595429,0.018934407,0.052666636,0.124759813,0.014107837,0.28868029,0.074782733,0.527702169,0.107824977,0.635527145,1939
24510140100,566966,0,39.3077211,-76.6256874,Baltimore,4120,0.722972973,0.277027027,419400,972,965,0.034223301,0.225242718,48.1,0.533009709,0.383009709,0.003012048,0.055582524,0.023058252,0.140647379,0.145094279,0.078619367,0.222435283,0.306807287,57292,0.566966,7266.749682,81925.12272,24904.99411,54483.71814,16633.98874,7810.335858,4153.040863,3283.926644,567141.9866,566966,0.144497417,0.043926786,0.096096976,0.0293386,0.013775669,0.007325026,0.005792105,0.27725802,0.06349456,0.34075258,1939
24510140200,395229,0,39.303753,-76.6321873,Baltimore,2988,0.846927374,0.153072626,338000,872,875,0.259036145,0.149598394,28,0.049866131,0.917336011,0,0.015729585,0,0.679384203,0.208433735,0.424698795,0.031927711,0.022891566,23152,0.395229,7560.173975,49707.87705,21904.79624,22770.79256,11957.14092,4079.770248,3012.66947,2920.691463,395353.1169,395229,0.125769812,0.055423049,0.057614174,0.030253703,0.010322548,0.007622592,0.007389871,0.221260282,0.073135468,0.29439575,1939
24510140300,389282,0,39.3078099,-76.6361904,Baltimore,1731,0.742574257,0.257425743,284400,983,938,0.094742923,0.140958983,41.2,0.075678798,0.908145581,0,0,0,0.172150411,0.173333333,0.311111111,0.073333333,0.142222222,41913,0.389282,4446.647931,36756.90596,34861.22364,20688.8158,9027.095765,1619.748295,3478.015828,5266.910119,389402.9877,389282,0.094422311,0.089552622,0.053146089,0.023189091,0.004160861,0.008934438,0.013529806,0.179691929,0.107243289,0.286935218,1939
24510150100,369345,0,39.3061672,-76.6417556,Baltimore,1912,0.6781158,0.3218842,152700,330,240,0.07583682,0.12290795,43.5,0.041841004,0.936715481,0,0,0,0.40167364,0.190054496,0.405313351,0.036784741,0.013623978,26989,0.369345,5176.731782,37238.62128,28893.56583,11913.49034,6750.250352,9130.765892,346.8662132,484.0537493,369463.3849,369345,0.100823407,0.078229205,0.032255724,0.018276274,0.024721509,0.000939139,0.001310573,0.152294544,0.104261288,0.256555832,1939
24510150200,420327,0,39.3063661,-76.6480486,Baltimore,2451,0.568119891,0.431880109,87100,,,0.080375357,0.206446348,41.7,0,0.997144023,0,0,0.002855977,0.361893105,0.369989723,0.417780062,0.020554985,0.020554985,40644,0.420327,5831.1743,42269.35059,24706.22808,15267.56971,0,0,2060.930939,1057.747082,420458.498,420327,0.100563015,0.058778589,0.036323076,0,0,0.004903161,0.002516486,0.141789253,0.061295075,0.203084328,1939
24510150300,399171,0,39.3070301,-76.655067,Baltimore,1583,0.500821018,0.499178982,54300,1246,,0.078963992,0.151610865,40.7,0.012634239,0.975363234,0,0,0.007580543,0.28995578,0.204219409,0.427848101,0.038818565,0,35476,0.399171,3965.718953,31112.73012,23207.29835,10476.13911,15866.20623,12618.91489,22822.23788,4052.488635,399296.4154,399171,0.077943363,0.058138738,0.02624474,0.039747893,0.031612805,0.057174088,0.010152262,0.201110084,0.099903805,0.301013889,1939
24510150400,815573,0,39.3124588,-76.6527287,Baltimore,3789,0.674129353,0.325870647,162500,959,328,0.063077329,0.166798628,34.6,0.01266825,0.954869359,0,0.00976511,0.010292953,0.222257552,0.17192691,0.47217608,0.100083056,0.043604651,33702,0.815573,4645.813434,35646.93408,13084.26125,20355.98013,0,0,35720.98417,27581.71001,815828.6705,815573,0.04370784,0.016043029,0.024959115,0,0,0.043798635,0.033818812,0.11246559,0.049861841,0.162327431,1939
24510150500,960450,9673,39.3222425,-76.6601005,Baltimore,1257,0.691256831,0.308743169,133800,908,738,0.066030231,0.229116945,42.5,0.105807478,0.894192522,0,0,0.085123309,0.216388226,0.262461851,0.291963377,0.144455748,0.019328586,33967,0.96045,1308.761518,48385.88806,20493.94714,51796.86907,0,0,128074.6981,87283.23137,970415.0648,960450,0.050378352,0.021337859,0.053929792,0,0,0.133348637,0.090877434,0.237656781,0.112215293,0.349872074,1943
24510150600,959035,0,39.3090802,-76.6687936,Baltimore,2769,0.64691358,0.35308642,74200,921,,0.076561936,0.084507042,36.7,0.031419285,0.953412784,0,0,0.003611412,0.397977609,0.171270718,0.480662983,0.060220994,0.023756906,31250,0.959035,2887.277315,124063.5216,50766.4036,49481.8294,113153.9946,23609.50727,27985.47787,6336.34932,959333.904,959035,0.129362872,0.052934881,0.051595436,0.117987346,0.024617983,0.029180872,0.006607005,0.328126527,0.084159869,0.412286396,1939
24510150701,858013,117437,39.3193301,-76.6678344,Baltimore,1903,0.352755906,0.647244094,178600,1076,771,0.056752496,0.164477141,39.9,0.011035208,0.988964792,0,0,0.005254861,0.149763531,0.057220708,0.408038147,0.152588556,0.086512262,51944,0.858013,2217.915113,64246.63797,48720.28268,44293.64622,97666.61301,68218.84071,44954.64071,12535.5111,975752.2364,858013,0.074878397,0.056782686,0.051623514,0.113828827,0.079507934,0.052393892,0.014609931,0.29272463,0.150900551,0.443625181,1939
24510150702,391519,0,39.3128159,-76.6678751,Baltimore,1735,0.409652076,0.590347924,105400,1254,721,0.062824207,0.221902017,50.2,0.009798271,0.966570605,0,0,0.008069164,0.166083916,0.137595552,0.413481584,0.108408617,0.052119527,50150,0.391519,4431.457988,69722.44729,46973.48002,33858.03979,1463.073893,3584.803853,0.779474637,0,391639.3114,391519,0.1780819,0.119977523,0.086478663,0.003736917,0.009156143,1.99E-06,0,0.268299471,0.129133666,0.397433137,1939
24510150800,1089496,0,39.3189672,-76.6778103,Baltimore,4175,0.59430605,0.40569395,161500,1039,871,0.080239521,0.194730539,40.1,0.005988024,0.974131737,0,0,0.030658683,0.203739679,0.11552795,0.438509317,0.092236025,0.05621118,39337,1.089496,3832.047112,281473.7476,165727.9998,65072.10161,1073.336574,359.3378074,331.2767205,609.5491658,1089822.767,1089496,0.258352254,0.152114372,0.059726793,0.000985168,0.00032982,0.000304064,0.000559478,0.319368279,0.15300367,0.472371949,1939
24510150900,1464150,1171,39.3142207,-76.6842999,Baltimore,2840,0.365609349,0.634390651,137900,894,737,0.157042254,0.18943662,38,0.023943662,0.940140845,0,0,0.012323944,0.23028169,0.099429115,0.3867745,0.173644148,0.113701237,51250,1.46415,1939.691971,272813.7844,126002.8545,81780.91991,487511.4988,20753.5122,47.54795283,0.779474637,1465773.523,1464150,0.186329122,0.086058706,0.055855561,0.332965542,0.014174444,3.25E-05,5.32E-07,0.575182701,0.100233682,0.675416383,1939
24510151000,1484009,0,39.3333561,-76.6843834,Baltimore,5354,0.472156398,0.527843602,193300,979,834,0.092080687,0.187336571,46.2,0.040530445,0.940605155,0,0.004109077,0.06163616,0.242533081,0.161656984,0.334933064,0.092952766,0.070219752,45870,1.484009,3607.794831,297541.8377,257057.4841,57303.0779,3859.9584,1449.822824,2238.651156,1669.634671,1484447.492,1484009,0.200498675,0.173218278,0.0386137,0.002601034,0.000976964,0.001508516,0.001125084,0.243221925,0.175320326,0.418542251,1946
24510151100,1698800,0,39.3303769,-76.6723437,Baltimore,7512,0.395422257,0.604577743,168500,988,287,0.084664537,0.189563365,44.1,0.024627263,0.927050053,0,0.003194888,0.013445154,0.146744931,0.124062835,0.214566226,0.160121385,0.107997144,58843,1.6988,4421.944902,350543.7746,237288.4483,124725.2955,0,0,60923.73759,15339.28137,1699305.799,1698800,0.206347878,0.139680038,0.073419647,0,0,0.035862808,0.00902948,0.315630332,0.148709518,0.46433985,1943
24510151200,779694,0,39.3310485,-76.6598579,Baltimore,4141,0.65729952,0.34270048,87800,376,300,0.195121951,0.258150205,52.8,0.069065443,0.924414393,0,0,0,0.315636364,0.17939062,0.407737076,0.053748716,0.0345772,22632,0.779694,5311.057928,163883.7629,63698.6673,58380.31185,44160.35606,8405.85448,21085.56839,1960.378711,779927.2606,779694,0.210189847,0.081697008,0.074875928,0.056638061,0.010780966,0.027043389,0.002514292,0.368747225,0.094992267,0.463739492,1947
24510151300,927386,0,39.3378526,-76.6661876,Baltimore,4519,0.610294118,0.389705882,94300,887,771,0.089842886,0.128346979,39.5,0.024341669,0.905067493,0.009254975,0.001549015,0.036512503,0.271641118,0.242972536,0.358966074,0.024555735,0.077221325,33866,0.927386,4872.836122,124659.8197,74713.42338,37113.12587,13406.96375,30090.05939,31149.36542,11339.01754,927656.0371,927386,0.13442064,0.080563458,0.040019071,0.014456724,0.032446101,0.03358835,0.012226859,0.222484785,0.125236418,0.347721202,1943
24510160100,382639,0,39.2980892,-76.6363266,Baltimore,2161,0.764367816,0.235632184,90400,618,239,0.033780657,0.206385932,47,0.038408144,0.906524757,0,0.012956964,0.042110134,0.307265155,0.309319611,0.305317324,0.117781589,0.028587764,27969,0.382639,5647.620865,63512.37286,30808.73501,16934.86595,17759.55012,7696.532561,0,0.779474637,382758.402,382639,0.1659851,0.080516453,0.044258076,0.04641333,0.020114344,0,2.04E-06,0.256656506,0.100632834,0.357289341,1939
24510160200,374068,0,39.298715,-76.6408488,Baltimore,2236,0.624069479,0.375930521,111800,832,785,0.178443649,0.138193202,28.9,0.025044723,0.969141324,0,0,0.027280859,0.48019802,0.196092619,0.480463097,0.023878437,0.037626628,24848,0.374068,5977.522803,41563.14657,34584.51015,12978.2527,16915.37909,6342.585117,0,0,374186.4724,374068,0.111111206,0.092455142,0.034694902,0.045220065,0.016955701,0,0,0.191026173,0.109410843,0.300437016,1961
24510160300,255075,0,39.2985728,-76.6444023,Baltimore,1374,0.752,0.248,78500,906,920,0.07496361,0.350800582,56.6,0.037845706,0.949781659,0,0,0,0.396761134,0.167478092,0.723466407,0.032132425,0.013631938,13963,0.255075,5386.650985,26102.26715,30673.10642,6258.401857,4114.846606,6281.006621,7677.82517,1099.059237,255155.5242,255075,0.102331734,0.120251324,0.024535536,0.016131909,0.024624156,0.030100265,0.004308769,0.173099444,0.149184249,0.322283693,1939
24510160400,389583,0,39.2980135,-76.6481402,Baltimore,1651,0.647527911,0.352472089,76100,953,,0.118110236,0.138703816,37.6,0.006662629,0.970926711,0,0.001817081,0,0.49117468,0.166498486,0.561049445,0.025227043,0.02320888,23036,0.389583,4237.864589,46435.64252,25001.64897,11705.37062,2270.609616,769.3414662,8037.162977,3280.808745,389705.4771,389583,0.119193195,0.064175411,0.030045897,0.005828308,0.001974782,0.020630169,0.008421334,0.175697568,0.074571527,0.250269095,1939
24510160500,1048118,0,39.2994113,-76.655509,Baltimore,3698,0.480501393,0.519498607,74400,995,922,0.097620335,0.116008653,38.7,0,0.985127096,0,0.009194159,0,0.213628989,0.252579153,0.412664532,0.023123444,0.016720028,37819,1.048118,3528.228692,46479.2931,43924.95472,22612.55921,0,0,118528.4722,24512.91837,1048451.271,1048118,0.044345477,0.041908406,0.02157444,0,0,0.113086954,0.023387556,0.179006872,0.065295962,0.244302834,1939
24510160600,556403,0,39.2967497,-76.6640074,Baltimore,2997,0.590291262,0.409708738,82800,897,,0.142475809,0.138805472,44.4,0.021354688,0.942275609,0.012939959,0,0.01668335,0.302325581,0.131190269,0.470460469,0.068635969,0.005647263,38482,0.556403,5386.38361,57121.46031,38044.59806,26842.76806,23562.73879,11217.41949,4566.941895,14350.12806,556578.9428,556403,0.102662028,0.068375976,0.048243392,0.042348332,0.020160602,0.008207975,0.025790889,0.201461727,0.114327467,0.315789194,1939
24510160700,953875,14242,39.3020563,-76.6686304,Baltimore,3864,0.573896353,0.426103647,67700,1100,915,0.09989648,0.119306418,32.9,0.00310559,0.984989648,0,0,0,0.170548654,0.21249048,0.439451637,0.098248286,0.0156131,39959,0.953875,4050.845237,126440.9192,58659.36377,51417.26492,105534.63,44290.52832,20804.17805,3512.312712,968422.6184,953875,0.132555019,0.06149586,0.053903567,0.110637798,0.046432214,0.021810172,0.003682152,0.318906557,0.111610226,0.430516784,1939
24510160801,389703,0,39.298094,-76.6840558,Baltimore,3363,0.457377049,0.542622951,116700,1049,788,0.073446328,0.197442759,39.3,0.003270889,0.941718704,0,0,0.027951234,0.109128754,0.123012552,0.385355649,0.09790795,0.051882845,53543,0.389703,8629.648732,22652.31241,61309.57754,13510.63387,90.41905784,17.92791664,0,0,389827.7657,389703,0.058127118,0.157323853,0.034669053,0.00023202,4.60E-05,0,0,0.093028192,0.157369857,0.250398049,1948
24510160802,1226587,0,39.3002221,-76.6796308,Baltimore,3292,0.386021505,0.613978495,104100,1385,,0.171931956,0.170109356,34.3,0.003037667,0.991494532,0,0.005467801,0.004860267,0.218721322,0.178520286,0.378042959,0.084486874,0.046300716,41932,1.226587,2683.869958,19125.96916,31005.16262,23063.09555,787781.4977,48501.25031,6731.542961,799.7409771,1226982.148,1226587,0.015592835,0.025277589,0.018802658,0.642254889,0.039541631,0.005488027,0.000652005,0.68213841,0.065471225,0.747609635,1941
24510170100,282140,0,39.2971188,-76.6227994,Baltimore,1803,0.886287625,0.113712375,167500,973,552,0.101497504,0.052689961,33.4,0.256794232,0.709373267,0.009161041,0.01442041,0.031613977,0.204983012,0.137853949,0.165424739,0.176602086,0.137853949,35582,0.28214,6390.44446,11503.48669,2418.709797,18172.67168,13223.78721,7223.391457,6687.112907,5177.270536,282229.2823,282140,0.040772264,0.008572729,0.064410121,0.046869594,0.025602153,0.0237014,0.018350005,0.175753379,0.052524888,0.228278267,1952
24510170200,494006,0,39.3011752,-76.6257103,Baltimore,2074,0.96875,0.03125,240600,330,287,0.074734812,0.136451302,32.7,0.094503375,0.858727097,0,0.007232401,0.00192864,0.524108004,0.298127341,0.402247191,0.029213483,0.062921348,13559,0.494006,4198.329575,20889.92026,27250.43329,13919.85806,7372.271112,11219.75792,9499.457395,9597.671199,494163.9705,494006,0.042286774,0.05516215,0.028177508,0.014923444,0.022711785,0.019229437,0.019428248,0.104617164,0.097302183,0.201919348,1955
24510170300,305829,0,39.2974131,-76.6305876,Baltimore,2143,0.761363636,0.238636364,141400,679,319,0.129258049,0.112925805,36.8,0.009332711,0.952403173,0.00960961,0.002333178,0.028464769,0.375174988,0.186428039,0.339299031,0.096196868,0.071588367,18912,0.305829,7007.183753,46004.59305,50143.60337,19506.35278,2138.878403,2185.646881,0,0,305927.2608,305829,0.150425869,0.163959609,0.063781894,0.006993707,0.007146631,0,0,0.22120147,0.17110624,0.392307709,1965
24510180300,289563,0,39.2873082,-76.6329977,Baltimore,1665,0.732186732,0.267813268,192300,1061,1002,0.090690691,0.046246246,35.1,0.457057057,0.4996997,0,0.006006006,0.034234234,0.229280097,0.114285714,0.21,0.22,0.212857143,64125,0.289563,5750.044032,28693.24084,8818.196563,18840.68144,2845.082423,2187.985305,2764.796536,4519.393943,289655.5068,289563,0.09909153,0.030453465,0.065065915,0.009825435,0.007556163,0.009548169,0.015607636,0.183531049,0.053617264,0.237148313,1939
24510190100,383127,0,39.2912223,-76.6418544,Baltimore,2444,0.782608696,0.217391304,,771,713,0.265957447,0.095744681,28.4,0.067512275,0.914484452,0,0.002045827,0.026595745,0.509001637,0.33255814,0.441085271,0.014728682,0.045736434,24559,0.383127,6379.085786,30329.35811,32093.30921,16711.15673,8592.928393,3271.455049,480.9358507,611.108115,383253.0758,383127,0.079162675,0.083766765,0.0436178,0.022428407,0.008538827,0.001255291,0.001595054,0.146464173,0.093900645,0.240364818,1951
24510190200,266105,0,39.2851695,-76.6401802,Baltimore,1679,0.647743814,0.352256186,280600,1036,735,0.132817153,0.095294818,44.3,0.32578916,0.537820131,0,0.010125074,0.103037522,0.170339488,0.130923695,0.265060241,0.078714859,0.213654618,52738,0.266105,6309.539468,30592.82053,22453.54638,10515.89232,9680.295511,4846.77329,865.9963212,410.0036588,266191.5601,266105,0.114965222,0.084378521,0.039517831,0.036377729,0.018213763,0.003254341,0.001540759,0.194115123,0.104133043,0.298248165,1939
24510190300,352929,0,39.284217,-76.644491,Baltimore,2047,0.754409769,0.245590231,162000,591,334,0.18075232,0.167562286,36.4,0.301905227,0.648754275,0,0.043478261,0,0.550886076,0.451289398,0.327363897,0.047994269,0.026504298,14269,0.352929,5800.033434,24205.80536,16079.78228,6546.807472,0,0,3357.976734,6459.506313,353040.7339,352929,0.068585481,0.045560955,0.018549928,0,0,0.009514596,0.018302566,0.096650005,0.063863521,0.160513526,1939
